customer_id,month,active_days,total_sessions
172,2024-12-01,2,12
172,2025-01-01,10,29
172,2025-02-01,5,20
172,2025-03-01,3,17
172,2025-04-01,9,19
172,2025-05-01,9,35
172,2025-06-01,7,15
173,2025-04-01,9,25
173,2025-05-01,8,25
173,2025-06-01,7,23
173,2025-07-01,8,25
174,2024-12-01,8,21
174,2025-01-01,10,20
174,2025-02-01,6,22
174,2025-03-01,7,23
174,2025-04-01,8,21
174,2025-05-01,3,18
174,2025-06-01,5,15
174,2025-07-01,10,21
175,2025-02-01,2,12
175,2025-03-01,6,27
175,2025-04-01,10,20
175,2025-05-01,9,18
175,2025-06-01,7,22
175,2025-07-01,9,16
176,2024-12-01,3,17
176,2025-01-01,2,17
176,2025-02-01,9,16
176,2025-03-01,3,9
176,2025-04-01,2,18
176,2025-05-01,4,14
176,2025-06-01,7,23
177,2025-05-01,8,36
177,2025-06-01,17,43
177,2025-07-01,17,40
178,2024-05-01,18,44
178,2024-06-01,8,31
178,2024-07-01,16,37
178,2024-08-01,16,44
178,2024-09-01,11,38
178,2024-10-01,9,33
178,2024-11-01,14,43
178,2024-12-01,7,29
179,2024-05-01,10,20
179,2024-06-01,5,18
179,2024-07-01,8,23
179,2024-08-01,2,14
180,2025-05-01,8,32
180,2025-06-01,11,30
180,2025-07-01,6,22
181,2024-12-01,17,45
181,2025-01-01,14,37
181,2025-02-01,7,33
181,2025-03-01,13,37
181,2025-04-01,13,43
181,2025-05-01,11,43
181,2025-06-01,10,33
181,2025-07-01,17,39
182,2025-04-01,3,14
182,2025-05-01,9,24
183,2024-05-01,14,48
184,2025-02-01,6,18
185,2024-10-01,16,43
185,2024-11-01,13,42
185,2024-12-01,14,31
185,2025-01-01,11,37
185,2025-02-01,10,40
185,2025-03-01,10,36
186,2024-09-01,10,25
187,2024-05-01,14,33
188,2024-12-01,10,25
188,2025-01-01,8,25
188,2025-02-01,5,26
188,2025-03-01,7,19
188,2025-04-01,12,20
188,2025-05-01,13,35
188,2025-06-01,9,31
188,2025-07-01,13,36
189,2024-01-01,6,17
189,2024-02-01,6,20
189,2024-03-01,5,17
189,2024-04-01,4,12
189,2024-05-01,8,17
190,2024-10-01,10,45
190,2024-11-01,7,32
190,2024-12-01,9,35
190,2025-01-01,10,27
190,2025-02-01,6,35
190,2025-03-01,16,41
190,2025-04-01,12,34
190,2025-05-01,15,43
190,2025-06-01,15,39
190,2025-07-01,8,31
191,2024-09-01,3,16
191,2024-10-01,4,10
191,2024-11-01,9,24
191,2024-12-01,9,20
191,2025-01-01,6,21
191,2025-02-01,6,17
191,2025-03-01,3,11
191,2025-04-01,2,13
191,2025-05-01,2,15
192,2025-03-01,2,12
192,2025-04-01,5,16
192,2025-05-01,10,25
192,2025-06-01,10,30
192,2025-07-01,5,22
193,2024-02-01,11,36
193,2024-03-01,5,18
193,2024-04-01,11,29
194,2024-06-01,8,20
194,2024-07-01,12,24
194,2024-08-01,13,30
194,2024-09-01,6,20
194,2024-10-01,6,24
194,2024-11-01,9,31
194,2024-12-01,11,24
194,2025-01-01,4,19
194,2025-02-01,11,38
194,2025-03-01,6,25
194,2025-04-01,7,34
194,2025-05-01,10,22
194,2025-06-01,8,26
194,2025-07-01,11,26
195,2024-01-01,17,46
195,2024-02-01,18,38
195,2024-03-01,6,29
195,2024-04-01,11,29
195,2024-05-01,13,40
196,2024-08-01,7,20
196,2024-09-01,5,17
196,2024-10-01,6,14
196,2024-11-01,8,21
196,2024-12-01,2,18
196,2025-01-01,6,26
197,2024-04-01,9,26
197,2024-05-01,6,25
197,2024-06-01,12,34
197,2024-07-01,9,28
197,2024-08-01,14,27
197,2024-09-01,6,27
197,2024-10-01,4,23
197,2024-11-01,8,27
197,2024-12-01,4,16
197,2025-01-01,6,19
197,2025-02-01,4,21
197,2025-03-01,11,22
197,2025-04-01,4,18
197,2025-05-01,11,37
197,2025-06-01,5,27
197,2025-07-01,4,22
198,2024-07-01,5,22
198,2024-08-01,13,31
198,2024-09-01,5,19
198,2024-10-01,4,29
198,2024-11-01,5,18
198,2024-12-01,11,36
198,2025-01-01,6,22
198,2025-02-01,12,30
198,2025-03-01,13,34
198,2025-04-01,9,33
198,2025-05-01,6,22
198,2025-06-01,11,35
198,2025-07-01,14,34
199,2024-05-01,2,15
199,2024-06-01,10,23
199,2024-07-01,6,20
200,2025-02-01,9,20
200,2025-03-01,5,9
200,2025-04-01,9,23
200,2025-05-01,8,17
200,2025-06-01,5,17
200,2025-07-01,3,13
201,2024-05-01,7,23
201,2024-06-01,4,22
201,2024-07-01,4,21
201,2024-08-01,2,15
202,2024-02-01,2,11
202,2024-03-01,2,12
202,2024-04-01,10,24
202,2024-05-01,2,16
202,2024-06-01,7,11
202,2024-07-01,2,12
202,2024-08-01,4,16
202,2024-09-01,7,18
202,2024-10-01,4,22
202,2024-11-01,6,18
202,2024-12-01,5,23
202,2025-01-01,5,12
203,2024-04-01,12,45
203,2024-05-01,14,51
203,2024-06-01,16,41
203,2024-07-01,7,28
204,2025-02-01,9,24
205,2025-02-01,6,28
205,2025-03-01,12,26
206,2024-04-01,9,41
206,2024-05-01,11,38
206,2024-06-01,11,40
206,2024-07-01,18,54
206,2024-08-01,17,42
206,2024-09-01,8,30
206,2024-10-01,6,34
207,2024-09-01,3,21
208,2024-08-01,7,25
208,2024-09-01,6,33
208,2024-10-01,15,38
208,2024-11-01,17,44
208,2024-12-01,10,36
208,2025-01-01,9,36
208,2025-02-01,11,44
209,2024-04-01,6,19
209,2024-05-01,8,16
209,2024-06-01,8,23
209,2024-07-01,4,16
209,2024-08-01,2,11
210,2025-05-01,12,37
210,2025-06-01,8,33
210,2025-07-01,18,56
211,2025-04-01,4,23
212,2024-04-01,10,40
212,2024-05-01,7,37
212,2024-06-01,11,40
212,2024-07-01,14,36
212,2024-08-01,6,35
212,2024-09-01,12,44
212,2024-10-01,11,37
212,2024-11-01,6,36
212,2024-12-01,9,34
212,2025-01-01,9,42
212,2025-02-01,9,36
212,2025-03-01,10,33
212,2025-04-01,18,47
212,2025-05-01,18,42
212,2025-06-01,9,30
212,2025-07-01,10,42
213,2024-06-01,7,19
213,2024-07-01,10,26
213,2024-08-01,7,15
213,2024-09-01,6,27
213,2024-10-01,4,13
213,2024-11-01,2,14
213,2024-12-01,8,19
213,2025-01-01,7,14
213,2025-02-01,4,14
213,2025-03-01,10,23
213,2025-04-01,10,21
213,2025-05-01,3,15
213,2025-06-01,7,15
213,2025-07-01,6,25
214,2024-12-01,8,20
214,2025-01-01,6,18
214,2025-02-01,3,13
215,2024-06-01,13,30
215,2024-07-01,5,28
215,2024-08-01,12,26
216,2024-06-01,9,20
216,2024-07-01,7,21
216,2024-08-01,4,17
216,2024-09-01,2,16
216,2024-10-01,7,18
216,2024-11-01,8,19
216,2024-12-01,3,20
216,2025-01-01,3,15
216,2025-02-01,10,18
217,2025-02-01,9,26
218,2024-10-01,10,20
218,2024-11-01,5,20
218,2024-12-01,6,13
218,2025-01-01,4,17
218,2025-02-01,5,12
219,2025-05-01,13,32
219,2025-06-01,9,28
219,2025-07-01,6,26
220,2025-01-01,4,20
220,2025-02-01,4,19
220,2025-03-01,6,19
220,2025-04-01,10,21
221,2024-05-01,3,22
221,2024-06-01,8,16
222,2024-07-01,4,19
223,2025-02-01,14,29
223,2025-03-01,7,30
223,2025-04-01,11,28
223,2025-05-01,11,25
223,2025-06-01,10,30
223,2025-07-01,10,25
224,2024-02-01,6,16
224,2024-03-01,10,24
224,2024-04-01,8,19
225,2025-04-01,10,21
225,2025-05-01,7,25
225,2025-06-01,6,14
226,2025-04-01,9,21
226,2025-05-01,9,18
226,2025-06-01,7,19
226,2025-07-01,2,14
227,2025-01-01,10,26
228,2024-01-01,13,34
228,2024-02-01,8,30
228,2024-03-01,10,26
228,2024-04-01,9,28
228,2024-05-01,9,25
228,2024-06-01,4,28
229,2024-02-01,12,45
229,2024-03-01,16,41
229,2024-04-01,11,37
229,2024-05-01,12,42
229,2024-06-01,11,39
229,2024-07-01,10,39
229,2024-08-01,12,38
229,2024-09-01,15,41
229,2024-10-01,18,41
229,2024-11-01,14,45
229,2024-12-01,7,31
229,2025-01-01,10,27
229,2025-02-01,14,33
229,2025-03-01,6,30
229,2025-04-01,6,27
230,2024-08-01,7,28
230,2024-09-01,4,21
230,2024-10-01,3,17
230,2024-11-01,9,26
230,2024-12-01,8,19
230,2025-01-01,2,16
230,2025-02-01,5,15
230,2025-03-01,3,18
230,2025-04-01,5,14
230,2025-05-01,9,26
230,2025-06-01,9,19
230,2025-07-01,6,20
231,2024-12-01,6,19
231,2025-01-01,7,28
232,2025-03-01,5,23
232,2025-04-01,4,24
232,2025-05-01,7,24
233,2024-10-01,6,22
233,2024-11-01,5,17
234,2024-01-01,14,36
234,2024-02-01,9,29
234,2024-03-01,14,29
234,2024-04-01,9,25
234,2024-05-01,8,38
234,2024-06-01,7,29
234,2024-07-01,6,17
234,2024-08-01,12,25
234,2024-09-01,12,24
234,2024-10-01,4,23
234,2024-11-01,11,26
234,2024-12-01,6,30
235,2024-08-01,2,20
235,2024-09-01,10,19
235,2024-10-01,9,19
235,2024-11-01,8,19
235,2024-12-01,7,17
235,2025-01-01,4,17
235,2025-02-01,10,20
235,2025-03-01,4,14
236,2024-10-01,7,24
236,2024-11-01,12,27
236,2024-12-01,13,31
237,2024-10-01,6,17
237,2024-11-01,6,27
237,2024-12-01,4,15
238,2025-04-01,7,26
239,2025-03-01,12,37
239,2025-04-01,6,30
239,2025-05-01,11,30
239,2025-06-01,9,30
239,2025-07-01,4,20
240,2025-05-01,5,15
241,2024-07-01,6,21
241,2024-08-01,9,21
241,2024-09-01,10,19
241,2024-10-01,5,16
241,2024-11-01,4,17
241,2024-12-01,10,18
241,2025-01-01,2,26
241,2025-02-01,6,20
241,2025-03-01,10,20
241,2025-04-01,3,24
241,2025-05-01,2,16
242,2024-02-01,13,44
242,2024-03-01,7,45
242,2024-04-01,13,40
242,2024-05-01,14,32
242,2024-06-01,15,50
242,2024-07-01,18,49
242,2024-08-01,12,38
242,2024-09-01,11,44
242,2024-10-01,9,33
242,2024-11-01,9,40
243,2025-05-01,7,26
243,2025-06-01,10,22
244,2024-01-01,10,26
244,2024-02-01,7,23
244,2024-03-01,4,25
245,2024-06-01,15,39
245,2024-07-01,16,42
245,2024-08-01,8,45
245,2024-09-01,7,41
245,2024-10-01,18,45
245,2024-11-01,13,45
245,2024-12-01,9,35
245,2025-01-01,16,52
245,2025-02-01,16,36
245,2025-03-01,18,34
245,2025-04-01,13,33
245,2025-05-01,15,40
245,2025-06-01,6,36
245,2025-07-01,15,39
246,2024-08-01,8,29
246,2024-09-01,8,24
246,2024-10-01,9,33
246,2024-11-01,13,27
246,2024-12-01,4,19
246,2025-01-01,12,30
246,2025-02-01,13,35
246,2025-03-01,5,25
246,2025-04-01,9,29
246,2025-05-01,12,25
246,2025-06-01,5,35
246,2025-07-01,7,21
247,2024-06-01,7,27
247,2024-07-01,11,23
247,2024-08-01,7,27
248,2025-04-01,8,27
248,2025-05-01,14,27
248,2025-06-01,6,20
248,2025-07-01,13,28
249,2024-02-01,18,41
249,2024-03-01,16,37
249,2024-04-01,8,35
249,2024-05-01,11,43
249,2024-06-01,7,34
249,2024-07-01,10,39
249,2024-08-01,18,53
249,2024-09-01,7,29
249,2024-10-01,12,37
249,2024-11-01,16,47
249,2024-12-01,7,27
250,2025-01-01,12,33
251,2025-06-01,6,23
251,2025-07-01,11,37
252,2024-04-01,9,18
253,2024-02-01,8,29
253,2024-03-01,16,44
253,2024-04-01,16,52
253,2024-05-01,15,46
253,2024-06-01,15,45
254,2024-10-01,12,26
254,2024-11-01,4,23
254,2024-12-01,10,27
254,2025-01-01,6,17
254,2025-02-01,12,27
254,2025-03-01,11,23
255,2024-12-01,6,16
255,2025-01-01,7,18
256,2025-05-01,9,37
256,2025-06-01,15,37
256,2025-07-01,13,40
257,2024-10-01,8,27
257,2024-11-01,13,36
257,2024-12-01,13,20
257,2025-01-01,14,32
257,2025-02-01,13,27
257,2025-03-01,7,34
257,2025-04-01,4,24
257,2025-05-01,9,28
257,2025-06-01,11,24
257,2025-07-01,9,29
258,2024-06-01,8,28
258,2024-07-01,3,16
259,2024-04-01,6,26
259,2024-05-01,11,31
259,2024-06-01,10,32
259,2024-07-01,12,40
259,2024-08-01,5,20
259,2024-09-01,9,26
259,2024-10-01,13,33
259,2024-11-01,10,35
259,2024-12-01,4,17
259,2025-01-01,12,33
259,2025-02-01,11,33
259,2025-03-01,9,26
259,2025-04-01,12,29
259,2025-05-01,6,28
259,2025-06-01,14,31
259,2025-07-01,4,18
260,2024-04-01,5,17
260,2024-05-01,3,14
260,2024-06-01,6,18
260,2024-07-01,4,15
260,2024-08-01,8,18
260,2024-09-01,6,17
260,2024-10-01,10,19
260,2024-11-01,6,21
260,2024-12-01,8,19
260,2025-01-01,9,20
260,2025-02-01,5,20
260,2025-03-01,6,11
261,2024-07-01,13,38
261,2024-08-01,7,26
261,2024-09-01,14,42
261,2024-10-01,7,29
261,2024-11-01,16,43
261,2024-12-01,16,42
262,2024-09-01,3,19
262,2024-10-01,7,18
263,2024-06-01,17,52
263,2024-07-01,8,26
263,2024-08-01,6,27
263,2024-09-01,15,42
263,2024-10-01,6,26
263,2024-11-01,7,38
263,2024-12-01,6,26
263,2025-01-01,15,36
263,2025-02-01,13,38
263,2025-03-01,11,37
263,2025-04-01,15,40
263,2025-05-01,17,47
264,2024-09-01,11,29
264,2024-10-01,13,36
264,2024-11-01,13,33
264,2024-12-01,13,31
264,2025-01-01,6,23
264,2025-02-01,8,31
264,2025-03-01,9,24
264,2025-04-01,12,25
264,2025-05-01,12,35
264,2025-06-01,13,36
264,2025-07-01,4,22
265,2024-11-01,9,22
265,2024-12-01,8,20
265,2025-01-01,2,11
265,2025-02-01,2,18
265,2025-03-01,3,15
265,2025-04-01,5,16
265,2025-05-01,5,14
265,2025-06-01,8,20
265,2025-07-01,3,15
266,2024-05-01,13,39
266,2024-06-01,10,32
266,2024-07-01,10,32
266,2024-08-01,17,46
266,2024-09-01,6,31
266,2024-10-01,15,38
266,2024-11-01,7,47
266,2024-12-01,10,31
266,2025-01-01,14,34
266,2025-02-01,14,38
266,2025-03-01,18,43
266,2025-04-01,12,33
266,2025-05-01,10,39
266,2025-06-01,13,34
266,2025-07-01,16,46
267,2024-01-01,8,30
267,2024-02-01,4,18
267,2024-03-01,7,30
267,2024-04-01,7,30
267,2024-05-01,13,30
267,2024-06-01,11,28
267,2024-07-01,9,32
267,2024-08-01,14,35
267,2024-09-01,10,28
267,2024-10-01,4,24
267,2024-11-01,14,33
268,2024-11-01,9,22
268,2024-12-01,4,13
268,2025-01-01,5,15
268,2025-02-01,2,12
269,2024-10-01,13,30
269,2024-11-01,8,24
269,2024-12-01,4,20
269,2025-01-01,5,18
270,2024-06-01,15,48
270,2024-07-01,14,47
270,2024-08-01,14,42
270,2024-09-01,11,21
270,2024-10-01,15,49
270,2024-11-01,17,55
270,2024-12-01,15,33
270,2025-01-01,7,38
270,2025-02-01,7,34
270,2025-03-01,12,53
270,2025-04-01,15,47
270,2025-05-01,10,36
270,2025-06-01,10,31
270,2025-07-01,14,35
271,2025-05-01,10,23
271,2025-06-01,3,13
271,2025-07-01,4,11
272,2025-01-01,10,17
272,2025-02-01,3,15
272,2025-03-01,10,19
272,2025-04-01,8,20
272,2025-05-01,8,20
272,2025-06-01,9,23
273,2024-04-01,9,21
274,2025-01-01,5,12
274,2025-02-01,6,18
274,2025-03-01,9,23
274,2025-04-01,8,14
274,2025-05-01,10,32
275,2024-09-01,6,31
275,2024-10-01,7,24
275,2024-11-01,7,30
275,2024-12-01,4,20
275,2025-01-01,13,34
275,2025-02-01,14,40
275,2025-03-01,13,33
275,2025-04-01,10,23
275,2025-05-01,12,27
275,2025-06-01,14,33
275,2025-07-01,7,17
276,2024-06-01,11,32
276,2024-07-01,4,24
276,2024-08-01,4,21
276,2024-09-01,13,31
276,2024-10-01,4,29
276,2024-11-01,11,27
276,2024-12-01,8,22
277,2024-02-01,2,14
277,2024-03-01,6,17
278,2025-04-01,10,20
278,2025-05-01,6,18
278,2025-06-01,3,20
279,2025-02-01,9,15
279,2025-03-01,6,18
279,2025-04-01,5,20
279,2025-05-01,4,19
279,2025-06-01,3,14
279,2025-07-01,10,23
280,2025-05-01,13,35
281,2024-02-01,9,19
281,2024-03-01,10,23
281,2024-04-01,8,15
281,2024-05-01,8,19
281,2024-06-01,2,13
281,2024-07-01,6,15
282,2024-01-01,14,30
282,2024-02-01,18,39
282,2024-03-01,12,36
282,2024-04-01,7,30
282,2024-05-01,13,40
282,2024-06-01,6,39
282,2024-07-01,10,36
282,2024-08-01,13,48
282,2024-09-01,18,44
282,2024-10-01,14,37
282,2024-11-01,12,46
282,2024-12-01,17,46
282,2025-01-01,18,35
282,2025-02-01,18,37
282,2025-03-01,10,36
282,2025-04-01,10,45
282,2025-05-01,14,35
282,2025-06-01,12,45
282,2025-07-01,18,44
283,2024-11-01,8,23
283,2024-12-01,7,20
283,2025-01-01,4,23
283,2025-02-01,14,30
283,2025-03-01,13,34
283,2025-04-01,9,25
283,2025-05-01,6,34
283,2025-06-01,11,29
283,2025-07-01,10,27
284,2025-05-01,4,15
284,2025-06-01,2,16
285,2025-02-01,13,34
285,2025-03-01,7,29
286,2025-04-01,13,25
286,2025-05-01,11,33
286,2025-06-01,13,35
286,2025-07-01,7,25
287,2024-05-01,9,25
287,2024-06-01,12,26
287,2024-07-01,7,25
287,2024-08-01,8,23
287,2024-09-01,4,20
287,2024-10-01,8,29
287,2024-11-01,10,25
287,2024-12-01,7,27
288,2024-04-01,14,37
288,2024-05-01,18,48
288,2024-06-01,9,32
288,2024-07-01,18,39
288,2024-08-01,14,40
288,2024-09-01,18,43
288,2024-10-01,8,45
288,2024-11-01,11,33
288,2024-12-01,13,37
288,2025-01-01,16,45
288,2025-02-01,18,36
288,2025-03-01,7,23
288,2025-04-01,18,39
288,2025-05-01,10,43
288,2025-06-01,12,41
288,2025-07-01,13,40
289,2024-12-01,6,15
289,2025-01-01,7,22
289,2025-02-01,9,18
289,2025-03-01,3,13
290,2024-02-01,7,16
290,2024-03-01,7,21
291,2024-07-01,12,33
291,2024-08-01,13,30
291,2024-09-01,4,27
291,2024-10-01,12,27
292,2024-05-01,9,22
292,2024-06-01,9,18
293,2024-05-01,9,26
293,2024-06-01,9,23
294,2024-11-01,10,18
294,2024-12-01,10,26
294,2025-01-01,8,19
295,2024-12-01,5,9
295,2025-01-01,9,20
295,2025-02-01,4,16
295,2025-03-01,5,17
295,2025-04-01,2,21
295,2025-05-01,8,21
296,2024-10-01,11,26
296,2024-11-01,11,25
296,2024-12-01,8,18
296,2025-01-01,10,26
296,2025-02-01,9,28
296,2025-03-01,9,30
296,2025-04-01,8,24
296,2025-05-01,11,26
296,2025-06-01,9,25
297,2024-02-01,2,10
297,2024-03-01,6,17
297,2024-04-01,5,16
297,2024-05-01,4,16
297,2024-06-01,3,12
297,2024-07-01,9,30
297,2024-08-01,8,28
297,2024-09-01,5,17
297,2024-10-01,2,10
297,2024-11-01,10,22
297,2024-12-01,8,24
297,2025-01-01,4,16
298,2025-03-01,5,24
298,2025-04-01,6,18
298,2025-05-01,11,34
299,2024-09-01,12,29
300,2024-02-01,6,15
300,2024-03-01,6,24
300,2024-04-01,4,16
301,2024-01-01,7,15
301,2024-02-01,3,20
301,2024-03-01,7,19
301,2024-04-01,6,12
301,2024-05-01,2,15
301,2024-06-01,3,13
301,2024-07-01,10,21
301,2024-08-01,10,18
302,2024-04-01,11,25
302,2024-05-01,7,23
302,2024-06-01,12,38
302,2024-07-01,7,30
302,2024-08-01,14,31
302,2024-09-01,14,31
302,2024-10-01,12,24
302,2024-11-01,14,36
302,2024-12-01,4,17
303,2024-07-01,5,18
303,2024-08-01,9,13
303,2024-09-01,8,19
304,2024-12-01,9,23
304,2025-01-01,4,21
304,2025-02-01,5,27
304,2025-03-01,9,23
304,2025-04-01,11,31
304,2025-05-01,12,36
304,2025-06-01,14,31
304,2025-07-01,9,25
305,2024-02-01,15,43
305,2024-03-01,10,36
305,2024-04-01,18,42
305,2024-05-01,13,34
305,2024-06-01,17,47
305,2024-07-01,15,37
305,2024-08-01,18,51
305,2024-09-01,14,42
305,2024-10-01,11,41
305,2024-11-01,8,39
305,2024-12-01,12,35
305,2025-01-01,12,45
305,2025-02-01,6,30
306,2024-09-01,2,12
306,2024-10-01,6,15
306,2024-11-01,2,15
306,2024-12-01,8,24
306,2025-01-01,3,16
306,2025-02-01,2,9
306,2025-03-01,7,18
307,2025-01-01,6,15
307,2025-02-01,8,23
307,2025-03-01,14,39
307,2025-04-01,11,38
307,2025-05-01,12,27
307,2025-06-01,5,23
307,2025-07-01,8,29
308,2024-04-01,8,27
308,2024-05-01,5,27
308,2024-06-01,10,29
308,2024-07-01,14,31
308,2024-08-01,8,24
308,2024-09-01,14,39
308,2024-10-01,11,28
308,2024-11-01,6,26
308,2024-12-01,10,29
308,2025-01-01,5,23
308,2025-02-01,7,25
308,2025-03-01,11,27
308,2025-04-01,5,26
308,2025-05-01,4,22
308,2025-06-01,5,23
309,2024-04-01,4,12
309,2024-05-01,5,14
309,2024-06-01,6,18
309,2024-07-01,9,24
309,2024-08-01,10,24
309,2024-09-01,4,25
309,2024-10-01,7,19
309,2024-11-01,9,23
310,2024-02-01,15,35
310,2024-03-01,7,38
310,2024-04-01,17,32
310,2024-05-01,8,30
310,2024-06-01,6,32
310,2024-07-01,6,25
310,2024-08-01,15,40
310,2024-09-01,12,39
310,2024-10-01,13,41
310,2024-11-01,12,40
310,2024-12-01,10,44
310,2025-01-01,7,36
310,2025-02-01,6,24
310,2025-03-01,17,40
310,2025-04-01,16,45
310,2025-05-01,8,31
310,2025-06-01,8,32
310,2025-07-01,10,34
311,2024-12-01,7,31
311,2025-01-01,6,31
311,2025-02-01,9,37
311,2025-03-01,6,32
311,2025-04-01,16,45
311,2025-05-01,12,39
311,2025-06-01,6,37
311,2025-07-01,15,54
312,2025-04-01,2,14
312,2025-05-01,6,16
312,2025-06-01,8,21
313,2024-04-01,7,23
313,2024-05-01,14,35
313,2024-06-01,12,34
313,2024-07-01,10,31
313,2024-08-01,6,30
313,2024-09-01,10,33
313,2024-10-01,6,31
313,2024-11-01,7,25
313,2024-12-01,5,27
313,2025-01-01,5,19
313,2025-02-01,7,31
313,2025-03-01,14,27
314,2024-05-01,11,45
315,2025-01-01,9,41
315,2025-02-01,9,31
315,2025-03-01,17,43
315,2025-04-01,15,46
315,2025-05-01,12,38
315,2025-06-01,17,40
315,2025-07-01,18,37
316,2024-02-01,6,30
316,2024-03-01,7,21
317,2025-05-01,5,29
317,2025-06-01,11,21
317,2025-07-01,9,26
318,2024-04-01,2,14
318,2024-05-01,3,20
318,2024-06-01,2,5
319,2024-04-01,10,35
319,2024-05-01,9,39
319,2024-06-01,13,34
319,2024-07-01,9,30
319,2024-08-01,9,48
319,2024-09-01,18,45
320,2025-05-01,4,19
320,2025-06-01,3,14
320,2025-07-01,6,17
321,2024-08-01,11,37
321,2024-09-01,6,24
321,2024-10-01,10,27
321,2024-11-01,6,30
321,2024-12-01,6,23
321,2025-01-01,7,26
321,2025-02-01,4,19
321,2025-03-01,4,24
321,2025-04-01,7,26
321,2025-05-01,9,29
321,2025-06-01,13,23
321,2025-07-01,7,32
322,2024-09-01,2,13
322,2024-10-01,8,21
322,2024-11-01,4,14
322,2024-12-01,5,18
323,2024-07-01,9,14
323,2024-08-01,5,16
323,2024-09-01,9,22
323,2024-10-01,3,17
323,2024-11-01,9,21
323,2024-12-01,3,13
324,2025-03-01,8,25
324,2025-04-01,4,16
324,2025-05-01,10,23
325,2024-09-01,13,29
325,2024-10-01,8,36
326,2024-03-01,9,21
326,2024-04-01,6,19
326,2024-05-01,6,21
326,2024-06-01,2,9
326,2024-07-01,9,24
326,2024-08-01,9,18
327,2024-06-01,9,28
327,2024-07-01,4,20
327,2024-08-01,6,29
327,2024-09-01,14,38
327,2024-10-01,14,35
327,2024-11-01,14,33
327,2024-12-01,5,33
327,2025-01-01,14,30
327,2025-02-01,8,25
327,2025-03-01,9,28
327,2025-04-01,11,27
327,2025-05-01,13,32
327,2025-06-01,9,28
327,2025-07-01,5,28
328,2025-03-01,8,27
328,2025-04-01,6,16
328,2025-05-01,8,21
328,2025-06-01,2,17
328,2025-07-01,2,13
329,2024-03-01,10,15
329,2024-04-01,8,21
330,2024-10-01,4,17
331,2024-08-01,6,21
331,2024-09-01,10,22
331,2024-10-01,11,25
331,2024-11-01,7,24
331,2024-12-01,10,28
331,2025-01-01,6,13
331,2025-02-01,8,23
331,2025-03-01,12,32
331,2025-04-01,7,26
331,2025-05-01,6,31
331,2025-06-01,10,37
331,2025-07-01,13,31
332,2024-03-01,10,21
332,2024-04-01,8,24
332,2024-05-01,2,19
332,2024-06-01,7,16
332,2024-07-01,3,14
332,2024-08-01,8,21
332,2024-09-01,5,19
332,2024-10-01,8,19
332,2024-11-01,3,13
332,2024-12-01,9,23
332,2025-01-01,7,14
333,2024-02-01,10,25
333,2024-03-01,4,14
333,2024-04-01,9,24
334,2024-04-01,4,12
334,2024-05-01,9,18
334,2024-06-01,4,13
334,2024-07-01,8,21
335,2025-03-01,6,22
335,2025-04-01,5,17
335,2025-05-01,3,11
335,2025-06-01,5,15
336,2024-07-01,17,54
336,2024-08-01,6,36
336,2024-09-01,9,34
336,2024-10-01,15,40
336,2024-11-01,17,47
336,2024-12-01,14,36
336,2025-01-01,18,36
336,2025-02-01,14,43
336,2025-03-01,11,34
337,2024-08-01,13,38
337,2024-09-01,18,47
337,2024-10-01,16,44
337,2024-11-01,8,34
337,2024-12-01,10,37
337,2025-01-01,12,37
338,2025-04-01,6,15
338,2025-05-01,4,15
338,2025-06-01,6,20
339,2025-03-01,12,29
339,2025-04-01,13,30
339,2025-05-01,13,36
339,2025-06-01,11,29
339,2025-07-01,8,26
340,2024-12-01,16,44
340,2025-01-01,14,41
340,2025-02-01,16,45
340,2025-03-01,6,25
340,2025-04-01,17,54
340,2025-05-01,13,39
340,2025-06-01,18,42
340,2025-07-01,11,43
341,2024-10-01,8,15
341,2024-11-01,5,13
341,2024-12-01,3,11
342,2024-09-01,16,33
342,2024-10-01,17,41
342,2024-11-01,6,27
342,2024-12-01,16,48
342,2025-01-01,14,41
342,2025-02-01,13,40
342,2025-03-01,17,44
342,2025-04-01,16,39
342,2025-05-01,7,34
342,2025-06-01,18,47
343,2024-12-01,8,41
343,2025-01-01,11,42
343,2025-02-01,15,37
343,2025-03-01,12,34
343,2025-04-01,10,35
343,2025-05-01,13,56
343,2025-06-01,6,26
343,2025-07-01,11,39
344,2024-01-01,9,23
344,2024-02-01,5,18
344,2024-03-01,6,14
344,2024-04-01,6,18
344,2024-05-01,8,27
345,2024-04-01,6,12
345,2024-05-01,5,17
345,2024-06-01,5,15
345,2024-07-01,7,17
345,2024-08-01,3,13
345,2024-09-01,5,22
345,2024-10-01,2,12
345,2024-11-01,9,21
345,2024-12-01,3,11
346,2024-06-01,14,41
346,2024-07-01,10,34
346,2024-08-01,14,39
346,2024-09-01,16,49
347,2024-08-01,9,30
347,2024-09-01,10,23
347,2024-10-01,11,34
347,2024-11-01,7,26
347,2024-12-01,7,28
348,2025-03-01,5,19
348,2025-04-01,3,13
348,2025-05-01,7,20
348,2025-06-01,7,20
348,2025-07-01,10,27
349,2024-11-01,9,19
349,2024-12-01,8,23
349,2025-01-01,2,13
349,2025-02-01,2,16
350,2025-05-01,3,15
350,2025-06-01,6,18
350,2025-07-01,9,20
351,2024-01-01,9,26
352,2024-12-01,10,24
352,2025-01-01,12,29
352,2025-02-01,14,36
