customer_id,signup_date,plan,region,acquisition_channel
698,2025-01-26,Basic,West,Organic
699,2024-01-26,Basic,West,Organic
700,2025-03-10,Premium,North,Organic
701,2024-06-21,Basic,West,Paid Search
702,2024-10-26,Basic,North,Paid Search
703,2024-11-21,Basic,South,Organic
704,2025-02-13,Standard,North,Partnership
705,2024-04-27,Basic,West,Organic
706,2024-08-12,Premium,Central,Organic
707,2024-04-22,Basic,Central,Paid Search
708,2024-05-19,Premium,South,Paid Search
709,2024-01-01,Basic,West,Organic
710,2024-03-30,Standard,North,Social Ads
711,2024-11-15,Premium,Central,Paid Search
712,2024-05-18,Basic,East,Paid Search
713,2025-05-25,Premium,West,Social Ads
714,2024-09-15,Standard,West,Organic
715,2024-01-10,Premium,East,Paid Search
716,2024-09-17,Standard,Central,Referral
717,2024-06-20,Basic,East,Organic
718,2024-01-13,Basic,South,Organic
719,2024-06-16,Basic,North,Referral
720,2024-11-16,Basic,North,Organic
721,2024-11-14,Basic,Central,Paid Search
722,2024-11-24,Basic,East,Partnership
723,2025-02-22,Basic,West,Organic
724,2024-04-04,Standard,West,Organic
725,2024-11-13,Basic,West,Referral
726,2024-08-23,Basic,South,Referral
727,2024-11-29,Standard,South,Paid Search
728,2025-01-10,Basic,West,Paid Search
729,2025-04-03,Basic,Central,Referral
730,2024-05-16,Basic,South,Social Ads
731,2025-05-27,Premium,South,Organic
732,2024-10-22,Premium,North,Organic
733,2024-11-15,Basic,North,Paid Search
734,2024-12-14,Standard,Central,Referral
735,2024-08-16,Standard,South,Referral
736,2024-09-26,Standard,South,Partnership
737,2024-10-17,Standard,East,Referral
738,2024-06-13,Standard,Central,Paid Search
739,2024-01-05,Basic,Central,Organic
740,2025-01-13,Basic,East,Social Ads
741,2024-03-18,Standard,East,Social Ads
742,2025-02-13,Premium,North,Paid Search
743,2024-05-11,Standard,Central,Organic
744,2024-02-11,Premium,Central,Referral
745,2024-03-29,Premium,East,Paid Search
746,2025-02-05,Basic,West,Organic
747,2024-10-22,Standard,West,Paid Search
748,2024-10-21,Standard,North,Social Ads
749,2025-02-25,Premium,West,Organic
750,2024-01-23,Premium,West,Referral
751,2024-05-22,Standard,West,Organic
752,2024-05-24,Basic,South,Organic
753,2024-08-12,Standard,North,Organic
754,2025-05-17,Basic,East,Social Ads
755,2024-04-13,Standard,West,Partnership
756,2024-02-08,Premium,South,Social Ads
757,2024-07-16,Basic,West,Referral
758,2025-01-25,Standard,South,Organic
759,2024-06-27,Basic,North,Organic
760,2025-03-23,Basic,West,Paid Search
761,2025-05-14,Basic,South,Organic
762,2024-01-15,Standard,Central,Social Ads
763,2024-10-15,Premium,Central,Social Ads
764,2025-04-22,Premium,South,Partnership
765,2024-08-18,Basic,West,Organic
766,2025-02-23,Premium,West,Paid Search
767,2024-06-05,Standard,North,Paid Search
768,2025-03-16,Basic,North,Organic
769,2024-04-06,Basic,East,Paid Search
770,2025-02-14,Basic,North,Organic
771,2024-10-15,Premium,West,Organic
772,2024-09-10,Standard,East,Organic
773,2024-07-14,Standard,North,Organic
774,2025-05-31,Basic,South,Paid Search
775,2024-04-27,Standard,Central,Organic
776,2024-06-07,Basic,North,Organic
777,2024-08-15,Basic,North,Organic
778,2024-08-03,Standard,South,Organic
779,2024-01-15,Basic,West,Organic
780,2024-06-05,Premium,South,Organic
781,2024-09-17,Basic,North,Paid Search
782,2024-06-05,Standard,West,Social Ads
783,2024-02-16,Basic,East,Social Ads
784,2024-11-19,Standard,North,Social Ads
785,2024-05-09,Basic,South,Paid Search
786,2025-02-14,Basic,East,Paid Search
787,2024-04-04,Premium,Central,Social Ads
788,2024-10-18,Basic,East,Organic
789,2024-10-09,Premium,South,Social Ads
790,2024-03-09,Premium,East,Organic
791,2024-01-11,Basic,South,Organic
792,2024-09-10,Basic,North,Social Ads
793,2024-05-13,Standard,West,Organic
794,2024-01-23,Premium,Central,Organic
795,2024-12-11,Premium,West,Organic
796,2024-10-28,Standard,West,Organic
797,2024-12-28,Standard,West,Organic
798,2025-01-30,Basic,South,Paid Search
799,2024-08-05,Premium,South,Social Ads
800,2024-05-20,Premium,Central,Social Ads
801,2024-07-28,Basic,South,Organic
802,2025-04-04,Basic,South,Partnership
803,2024-12-21,Basic,South,Paid Search
804,2024-11-19,Basic,South,Organic
805,2024-05-12,Premium,North,Referral
806,2024-05-06,Basic,Central,Social Ads
807,2024-04-15,Basic,South,Social Ads
808,2025-01-12,Basic,Central,Organic
809,2024-02-20,Premium,East,Paid Search
810,2024-01-29,Standard,North,Referral
811,2025-04-06,Basic,South,Paid Search
812,2024-10-22,Basic,North,Social Ads
813,2024-10-23,Premium,North,Paid Search
814,2025-02-10,Premium,East,Referral
815,2025-02-08,Basic,Central,Organic
816,2024-12-11,Basic,North,Paid Search
817,2025-02-23,Basic,West,Organic
818,2024-06-30,Basic,East,Social Ads
819,2024-01-01,Standard,West,Social Ads
820,2025-01-05,Premium,East,Organic
821,2025-03-06,Standard,West,Social Ads
822,2024-11-04,Premium,West,Organic
823,2024-05-16,Basic,North,Organic
824,2024-07-20,Standard,North,Organic
825,2025-03-11,Standard,East,Organic
826,2024-11-08,Basic,Central,Organic
827,2024-04-26,Basic,North,Organic
828,2024-08-31,Standard,North,Social Ads
829,2024-03-15,Basic,South,Social Ads
830,2025-01-20,Basic,North,Paid Search
831,2024-07-28,Standard,Central,Organic
832,2025-04-19,Premium,South,Referral
833,2025-02-21,Standard,West,Social Ads
834,2024-12-12,Premium,West,Organic
835,2024-06-27,Basic,South,Social Ads
836,2024-06-30,Standard,South,Organic
837,2024-01-25,Standard,South,Paid Search
838,2024-06-28,Premium,East,Paid Search
839,2025-05-15,Basic,Central,Organic
840,2024-06-09,Standard,Central,Referral
841,2024-06-25,Standard,West,Organic
842,2024-10-11,Basic,West,Organic
843,2024-03-03,Basic,West,Referral
844,2024-06-04,Basic,North,Referral
845,2025-04-13,Basic,West,Social Ads
846,2024-02-18,Premium,South,Paid Search
847,2024-03-24,Basic,West,Organic
848,2024-12-26,Basic,South,Social Ads
849,2024-05-27,Standard,East,Organic
850,2024-12-07,Basic,North,Organic
851,2025-04-20,Standard,North,Paid Search
852,2024-03-03,Basic,Central,Organic
853,2024-12-25,Premium,East,Organic
854,2024-11-22,Premium,South,Organic
855,2024-05-20,Premium,East,Organic
856,2024-08-02,Basic,North,Organic
857,2025-03-10,Standard,South,Organic
858,2024-11-13,Basic,East,Organic
859,2024-02-01,Basic,North,Social Ads
860,2024-10-11,Basic,South,Social Ads
861,2024-10-31,Standard,South,Paid Search
862,2025-03-04,Standard,North,Paid Search
863,2025-04-21,Standard,South,Organic
864,2024-10-12,Basic,North,Organic
865,2024-05-23,Basic,West,Organic
866,2025-02-27,Standard,West,Paid Search
867,2024-01-19,Basic,South,Social Ads
868,2024-01-18,Standard,South,Paid Search
869,2025-01-05,Basic,North,Organic
870,2024-06-23,Premium,South,Organic
871,2024-07-12,Standard,Central,Social Ads
872,2025-05-16,Basic,West,Organic
873,2024-04-22,Basic,South,Social Ads
874,2024-04-23,Standard,South,Paid Search
875,2024-08-09,Premium,East,Social Ads
876,2024-09-20,Basic,South,Referral
877,2024-02-24,Basic,Central,Referral
878,2025-04-02,Premium,West,Paid Search
879,2024-06-10,Standard,East,Paid Search
880,2025-01-14,Basic,North,Organic
881,2024-03-27,Standard,North,Referral
882,2024-02-24,Basic,West,Paid Search
883,2025-04-20,Standard,North,Organic
884,2024-06-26,Basic,Central,Organic
885,2025-01-25,Premium,South,Organic
886,2024-12-14,Standard,West,Paid Search
887,2024-01-08,Standard,East,Paid Search
888,2024-11-08,Standard,South,Organic
889,2025-03-18,Premium,North,Organic
890,2024-11-23,Premium,North,Referral
891,2024-02-23,Standard,East,Social Ads
892,2024-08-26,Standard,Central,Referral
893,2024-08-16,Standard,East,Organic
894,2024-02-20,Standard,West,Social Ads
895,2024-09-20,Basic,East,Paid Search
896,2025-02-21,Standard,North,Organic
897,2024-04-05,Basic,Central,Organic
898,2024-03-28,Premium,Central,Organic
899,2024-03-18,Basic,East,Organic
900,2024-10-14,Premium,West,Partnership
901,2024-04-29,Standard,North,Organic
902,2025-05-05,Standard,South,Organic
903,2025-03-27,Standard,Central,Paid Search
904,2025-05-14,Basic,East,Organic
905,2024-06-13,Basic,West,Paid Search
906,2024-06-30,Basic,West,Organic
907,2025-04-13,Standard,North,Social Ads
908,2024-01-07,Basic,Central,Organic
909,2024-11-25,Standard,North,Paid Search
910,2024-05-30,Basic,South,Social Ads
911,2024-03-25,Basic,South,Referral
912,2024-05-26,Basic,South,Referral
913,2025-01-15,Premium,West,Paid Search
914,2024-10-11,Standard,Central,Organic
915,2024-03-22,Basic,North,Paid Search
916,2025-05-28,Standard,North,Social Ads
917,2025-01-20,Basic,South,Referral
918,2025-04-15,Premium,Central,Organic
919,2024-04-28,Standard,Central,Organic
920,2025-01-30,Basic,East,Social Ads
921,2024-09-17,Standard,Central,Organic
922,2024-09-12,Basic,Central,Organic
923,2024-08-13,Premium,North,Organic
924,2024-02-22,Basic,Central,Paid Search
925,2025-05-14,Standard,Central,Partnership
926,2025-05-20,Basic,North,Paid Search
927,2024-12-29,Standard,Central,Organic
928,2024-10-06,Standard,North,Organic
929,2024-06-06,Standard,East,Organic
930,2024-02-28,Standard,West,Paid Search
931,2024-05-07,Premium,North,Paid Search
932,2024-04-24,Basic,North,Organic
933,2024-07-27,Basic,Central,Social Ads
934,2024-08-24,Basic,North,Social Ads
935,2024-10-07,Premium,South,Organic
936,2024-12-24,Basic,South,Organic
937,2024-07-19,Standard,East,Partnership
938,2024-10-04,Standard,North,Organic
939,2024-08-22,Basic,Central,Social Ads
940,2025-05-08,Basic,Central,Paid Search
941,2024-01-04,Basic,West,Social Ads
942,2025-03-17,Basic,East,Social Ads
943,2024-01-29,Basic,Central,Social Ads
944,2024-04-18,Basic,West,Referral
945,2024-03-15,Premium,Central,Referral
946,2024-05-25,Premium,West,Paid Search
947,2024-05-07,Basic,South,Organic
948,2024-02-11,Basic,South,Organic
949,2024-12-21,Basic,Central,Social Ads
950,2024-02-10,Standard,East,Social Ads
951,2024-02-03,Premium,North,Organic
952,2024-01-17,Basic,East,Organic
953,2024-06-01,Basic,East,Social Ads
954,2025-01-12,Standard,North,Organic
955,2024-12-07,Standard,South,Paid Search
956,2024-01-27,Basic,South,Social Ads
957,2024-10-13,Standard,North,Paid Search
958,2024-06-16,Basic,West,Organic
959,2024-09-24,Basic,East,Organic
960,2025-03-30,Standard,Central,Organic
961,2025-02-04,Premium,South,Organic
962,2025-04-20,Basic,Central,Paid Search
963,2024-05-09,Premium,North,Paid Search
964,2024-12-28,Basic,Central,Organic
965,2024-10-18,Standard,Central,Organic
966,2025-01-05,Standard,East,Organic
967,2024-01-29,Premium,North,Partnership
968,2024-05-28,Premium,Central,Paid Search
969,2024-10-22,Basic,South,Referral
970,2024-01-11,Premium,North,Referral
971,2025-05-26,Premium,South,Paid Search
972,2024-04-22,Standard,West,Social Ads
973,2024-07-05,Basic,Central,Organic
974,2024-08-14,Premium,North,Social Ads
975,2024-11-05,Premium,South,Organic
976,2024-04-07,Basic,Central,Referral
977,2024-02-24,Premium,East,Organic
978,2025-02-09,Basic,South,Social Ads
979,2024-03-09,Basic,South,Organic
980,2024-11-07,Standard,West,Referral
981,2024-10-15,Standard,East,Organic
982,2024-05-27,Standard,West,Social Ads
983,2025-04-11,Basic,East,Paid Search
984,2024-08-31,Premium,South,Organic
985,2025-05-05,Basic,West,Social Ads
986,2025-05-21,Basic,Central,Referral
987,2024-12-30,Basic,East,Organic
988,2025-04-26,Standard,South,Referral
989,2024-07-19,Premium,North,Paid Search
990,2024-06-02,Standard,East,Social Ads
991,2025-03-25,Premium,East,Organic
992,2025-05-15,Basic,Central,Paid Search
993,2024-03-13,Standard,East,Referral
994,2024-10-22,Standard,East,Organic
995,2024-01-17,Standard,Central,Paid Search
996,2024-08-04,Basic,Central,Organic
997,2024-03-01,Standard,West,Organic
998,2024-02-11,Standard,South,Social Ads
999,2024-01-25,Standard,South,Social Ads
1000,2024-02-08,Standard,West,Paid Search
1001,2024-05-10,Basic,South,Organic
1002,2025-05-12,Standard,East,Organic
1003,2024-08-16,Basic,West,Organic
1004,2024-04-17,Premium,West,Paid Search
1005,2024-06-20,Standard,South,Referral
1006,2025-03-10,Basic,North,Social Ads
1007,2025-04-22,Premium,South,Organic
1008,2024-04-11,Standard,North,Referral
1009,2024-10-01,Basic,West,Paid Search
1010,2024-02-13,Standard,North,Social Ads
1011,2024-01-17,Basic,East,Organic
1012,2024-11-25,Premium,Central,Social Ads
1013,2025-05-11,Premium,North,Organic
1014,2024-01-12,Premium,Central,Organic
1015,2024-11-13,Standard,East,Organic
1016,2024-08-03,Standard,Central,Organic
1017,2024-12-04,Standard,East,Organic
1018,2024-03-21,Basic,Central,Organic
1019,2025-04-29,Standard,Central,Organic
1020,2025-01-08,Standard,South,Social Ads
1021,2024-07-18,Basic,North,Organic
1022,2025-04-10,Basic,Central,Paid Search
1023,2024-03-29,Premium,West,Organic
1024,2024-09-24,Premium,South,Referral
1025,2025-05-03,Basic,North,Referral
1026,2024-02-16,Basic,South,Organic
1027,2024-10-14,Basic,North,Paid Search
1028,2024-01-16,Premium,East,Organic
1029,2025-02-04,Basic,Central,Referral
1030,2024-03-26,Standard,West,Paid Search
1031,2024-09-06,Basic,South,Organic
1032,2025-01-25,Standard,South,Organic
1033,2024-11-30,Basic,South,Organic
1034,2024-05-16,Standard,South,Organic
1035,2025-05-12,Basic,Central,Social Ads
1036,2025-04-21,Standard,North,Paid Search
1037,2024-08-10,Basic,Central,Organic
1038,2025-01-06,Standard,East,Organic
1039,2025-02-05,Premium,Central,Organic
1040,2025-03-18,Basic,Central,Organic
1041,2025-05-04,Premium,East,Social Ads
1042,2024-09-29,Standard,Central,Organic
1043,2024-06-07,Basic,North,Paid Search
1044,2024-05-31,Basic,West,Organic
1045,2024-07-06,Basic,East,Organic
1046,2024-04-07,Standard,South,Social Ads
1047,2024-05-10,Standard,North,Paid Search
1048,2024-06-19,Basic,West,Organic
1049,2024-07-01,Standard,North,Paid Search
1050,2024-12-29,Premium,North,Paid Search
1051,2024-02-08,Premium,South,Organic
1052,2025-05-11,Standard,West,Paid Search
1053,2025-05-30,Premium,North,Social Ads
1054,2024-12-14,Standard,South,Organic
1055,2025-01-31,Basic,East,Paid Search
1056,2024-06-09,Premium,South,Organic
1057,2024-01-16,Standard,Central,Organic
1058,2025-05-07,Standard,South,Paid Search
1059,2025-03-01,Standard,South,Referral
1060,2024-04-17,Premium,South,Referral
1061,2025-03-25,Premium,North,Organic
1062,2024-11-06,Basic,West,Organic
1063,2024-06-18,Basic,South,Paid Search
1064,2025-02-17,Standard,South,Organic
1065,2024-09-07,Standard,Central,Social Ads
1066,2024-05-20,Basic,Central,Social Ads
1067,2024-09-30,Standard,East,Referral
1068,2025-02-19,Standard,East,Organic
1069,2024-02-08,Basic,Central,Organic
1070,2024-01-29,Basic,West,Social Ads
1071,2025-04-21,Basic,East,Social Ads
1072,2024-11-13,Premium,West,Referral
1073,2024-09-01,Basic,Central,Organic
1074,2024-09-28,Basic,East,Paid Search
1075,2025-03-15,Standard,South,Paid Search
1076,2024-08-26,Basic,Central,Organic
1077,2025-01-11,Basic,East,Paid Search
1078,2024-09-22,Basic,West,Paid Search
1079,2024-12-24,Standard,West,Organic
1080,2024-12-05,Standard,East,Organic
1081,2025-01-23,Basic,West,Social Ads
1082,2024-01-03,Basic,East,Paid Search
1083,2025-03-04,Premium,East,Referral
1084,2024-05-21,Basic,West,Organic
1085,2025-01-10,Basic,North,Organic
1086,2024-11-19,Basic,South,Partnership
1087,2024-05-25,Standard,Central,Referral
1088,2024-10-19,Standard,South,Organic
1089,2025-03-07,Basic,Central,Social Ads
1090,2025-02-02,Standard,Central,Organic
1091,2024-12-09,Basic,South,Organic
1092,2024-05-19,Basic,East,Organic
1093,2024-07-05,Standard,West,Organic
1094,2024-03-01,Basic,North,Social Ads
1095,2025-01-14,Standard,North,Social Ads
1096,2025-03-15,Basic,North,Partnership
1097,2024-11-14,Standard,South,Social Ads
1098,2024-10-28,Basic,South,Organic
1099,2024-12-09,Premium,East,Social Ads
1100,2024-01-11,Basic,North,Partnership
1101,2024-03-02,Premium,East,Social Ads
1102,2024-08-13,Basic,North,Social Ads
1103,2024-06-01,Standard,South,Referral
1104,2024-11-05,Basic,West,Organic
1105,2024-08-30,Premium,West,Social Ads
1106,2025-05-07,Basic,West,Referral
1107,2024-12-31,Basic,West,Partnership
1108,2024-11-25,Standard,Central,Organic
1109,2024-04-16,Basic,North,Paid Search
1110,2024-08-13,Basic,West,Social Ads
1111,2024-08-05,Premium,Central,Organic
1112,2025-05-20,Premium,Central,Paid Search
1113,2024-09-15,Basic,Central,Organic
1114,2025-05-31,Premium,East,Organic
1115,2024-02-23,Standard,East,Organic
1116,2024-02-16,Basic,Central,Paid Search
1117,2024-04-08,Standard,West,Organic
1118,2024-01-20,Standard,North,Paid Search
1119,2025-05-04,Premium,South,Organic
1120,2025-02-22,Basic,East,Organic
1121,2024-03-02,Standard,West,Organic
1122,2024-05-24,Basic,West,Organic
1123,2024-08-03,Basic,South,Paid Search
1124,2024-01-03,Basic,South,Social Ads
1125,2024-06-08,Premium,West,Organic
1126,2024-04-29,Premium,South,Organic
1127,2024-03-29,Standard,West,Social Ads
1128,2024-11-24,Standard,South,Organic
1129,2024-12-22,Basic,South,Partnership
1130,2024-09-23,Basic,West,Social Ads
1131,2024-11-18,Basic,Central,Organic
1132,2024-07-13,Basic,West,Organic
1133,2024-11-27,Standard,North,Paid Search
1134,2024-06-18,Standard,South,Organic
1135,2025-04-07,Basic,East,Organic
1136,2024-02-09,Basic,South,Organic
1137,2024-09-17,Basic,North,Social Ads
1138,2025-01-29,Basic,East,Paid Search
1139,2024-08-13,Premium,East,Organic
1140,2024-05-03,Standard,West,Social Ads
1141,2024-02-07,Premium,Central,Organic
1142,2024-11-23,Standard,West,Paid Search
1143,2024-09-07,Basic,East,Organic
1144,2024-06-24,Basic,East,Paid Search
1145,2025-03-29,Premium,Central,Partnership
1146,2024-02-06,Standard,South,Organic
1147,2024-11-11,Basic,Central,Organic
1148,2024-04-23,Standard,West,Organic
1149,2024-02-09,Standard,South,Organic
1150,2024-10-27,Standard,West,Organic
1151,2024-08-11,Premium,Central,Social Ads
1152,2024-11-13,Standard,South,Referral
1153,2024-12-14,Standard,Central,Organic
1154,2024-04-24,Basic,North,Paid Search
1155,2024-11-18,Basic,East,Social Ads
1156,2024-02-09,Basic,South,Paid Search
1157,2024-02-09,Basic,East,Organic
1158,2024-10-15,Standard,North,Organic
1159,2024-09-18,Standard,South,Paid Search
1160,2024-08-03,Basic,East,Organic
1161,2024-05-26,Premium,East,Social Ads
1162,2024-12-01,Basic,South,Social Ads
1163,2024-06-16,Basic,East,Organic
1164,2024-04-01,Basic,East,Organic
1165,2024-12-18,Basic,South,Referral
1166,2024-12-28,Basic,East,Paid Search
1167,2024-12-10,Standard,East,Referral
1168,2024-06-18,Basic,West,Organic
1169,2024-12-21,Premium,West,Paid Search
1170,2024-07-09,Basic,North,Paid Search
1171,2025-02-25,Basic,West,Referral
1172,2024-01-07,Basic,West,Organic
1173,2024-05-12,Standard,North,Organic
1174,2024-01-31,Basic,East,Organic
1175,2025-03-01,Premium,East,Referral
1176,2025-01-28,Standard,West,Referral
1177,2024-12-28,Standard,North,Partnership
1178,2025-03-12,Standard,East,Partnership
1179,2024-03-22,Basic,Central,Organic
