transaction_id,customer_id,amount,date
T00518,CUST0026,1.55,2021-01-22 13:00:00
T00519,CUST0355,16.66,2021-01-22 14:00:00
T00520,CUST0306,34.52,2021-01-22 15:00:00
T00521,CUST0409,2.31,2021-01-22 16:00:00
T00522,CUST0408,10.29,2021-01-22 17:00:00
T00523,CUST0013,136.31,2021-01-22 18:00:00
T00524,CUST0316,188.25,2021-01-22 19:00:00
T00525,CUST0391,67.31,2021-01-22 20:00:00
T00526,CUST0313,14.53,2021-01-22 21:00:00
T00527,CUST0036,15.09,2021-01-22 22:00:00
T00528,CUST0173,51.89,2021-01-22 23:00:00
T00529,CUST0020,6.26,2021-01-23 00:00:00
T00530,CUST0321,148.12,2021-01-23 01:00:00
T00531,CUST0264,12.73,2021-01-23 02:00:00
T00532,CUST0494,395.87,2021-01-23 03:00:00
T00533,CUST0400,34.23,2021-01-23 04:00:00
T00534,CUST0142,73.8,2021-01-23 05:00:00
T00535,CUST0460,0.11,2021-01-23 06:00:00
T00536,CUST0371,109.8,2021-01-23 07:00:00
T00537,CUST0471,15.74,2021-01-23 08:00:00
T00538,CUST0143,55.12,2021-01-23 09:00:00
T00539,CUST0092,82.09,2021-01-23 10:00:00
T00540,CUST0354,8.97,2021-01-23 11:00:00
T00541,CUST0322,29.22,2021-01-23 12:00:00
T00542,CUST0288,34.04,2021-01-23 13:00:00
T00543,CUST0215,18.71,2021-01-23 14:00:00
T00544,CUST0447,32.87,2021-01-23 15:00:00
T00545,CUST0342,19.1,2021-01-23 16:00:00
T00546,CUST0051,22.37,2021-01-23 17:00:00
T00547,CUST0153,55.33,2021-01-23 18:00:00
T00548,CUST0186,50.06,2021-01-23 19:00:00
T00549,CUST0063,13.22,2021-01-23 20:00:00
T00550,CUST0190,113.89,2021-01-23 21:00:00
T00551,CUST0125,99.31,2021-01-23 22:00:00
T00552,CUST0150,35.57,2021-01-23 23:00:00
T00553,CUST0314,28.39,2021-01-24 00:00:00
T00554,CUST0058,23.65,2021-01-24 01:00:00
T00555,CUST0342,61.42,2021-01-24 02:00:00
T00556,CUST0305,55.69,2021-01-24 03:00:00
T00557,CUST0180,10.92,2021-01-24 04:00:00
T00558,CUST0170,55.65,2021-01-24 05:00:00
T00559,CUST0326,14.55,2021-01-24 06:00:00
T00560,CUST0271,0.94,2021-01-24 07:00:00
T00561,CUST0054,60.07,2021-01-24 08:00:00
T00562,CUST0491,51.75,2021-01-24 09:00:00
T00563,CUST0444,26.45,2021-01-24 10:00:00
T00564,CUST0101,37.29,2021-01-24 11:00:00
T00565,CUST0481,147.03,2021-01-24 12:00:00
T00566,CUST0264,45.22,2021-01-24 13:00:00
T00567,CUST0053,53.63,2021-01-24 14:00:00
T00568,CUST0060,3.3,2021-01-24 15:00:00
T00569,CUST0492,9.08,2021-01-24 16:00:00
T00570,CUST0108,17.9,2021-01-24 17:00:00
T00571,CUST0005,38.76,2021-01-24 18:00:00
T00572,CUST0103,74.94,2021-01-24 19:00:00
T00573,CUST0196,19.37,2021-01-24 20:00:00
T00574,CUST0262,22.03,2021-01-24 21:00:00
T00575,CUST0365,14.8,2021-01-24 22:00:00
T00576,CUST0480,14.69,2021-01-24 23:00:00
T00577,CUST0372,148.66,2021-01-25 00:00:00
T00578,CUST0350,50.46,2021-01-25 01:00:00
T00579,CUST0047,8.47,2021-01-25 02:00:00
T00580,CUST0355,64.05,2021-01-25 03:00:00
T00581,CUST0311,64.01,2021-01-25 04:00:00
T00582,CUST0424,54.9,2021-01-25 05:00:00
T00583,CUST0308,7.24,2021-01-25 06:00:00
T00584,CUST0144,26.21,2021-01-25 07:00:00
T00585,CUST0269,5.64,2021-01-25 08:00:00
T00586,CUST0370,84.81,2021-01-25 09:00:00
T00587,CUST0124,53.24,2021-01-25 10:00:00
T00588,CUST0106,35.38,2021-01-25 11:00:00
T00589,CUST0158,21.0,2021-01-25 12:00:00
T00590,CUST0147,10.18,2021-01-25 13:00:00
T00591,CUST0145,5.63,2021-01-25 14:00:00
T00592,CUST0120,174.08,2021-01-25 15:00:00
T00593,CUST0319,11.14,2021-01-25 16:00:00
T00594,CUST0275,3.09,2021-01-25 17:00:00
T00595,CUST0092,163.07,2021-01-25 18:00:00
T00596,CUST0058,39.81,2021-01-25 19:00:00
T00597,CUST0439,79.64,2021-01-25 20:00:00
T00598,CUST0346,2.24,2021-01-25 21:00:00
T00599,CUST0229,41.84,2021-01-25 22:00:00
T00600,CUST0474,25.39,2021-01-25 23:00:00
T00601,CUST0117,73.91,2021-01-26 00:00:00
T00602,CUST0318,1.96,2021-01-26 01:00:00
T00603,CUST0279,25.68,2021-01-26 02:00:00
T00604,CUST0127,80.24,2021-01-26 03:00:00
T00605,CUST0393,36.98,2021-01-26 04:00:00
T00606,CUST0396,39.93,2021-01-26 05:00:00
T00607,CUST0129,5.11,2021-01-26 06:00:00
T00608,CUST0058,7.1,2021-01-26 07:00:00
T00609,CUST0122,56.51,2021-01-26 08:00:00
T00610,CUST0001,56.2,2021-01-26 09:00:00
T00611,CUST0239,193.41,2021-01-26 10:00:00
T00612,CUST0290,62.23,2021-01-26 11:00:00
T00613,CUST0096,33.99,2021-01-26 12:00:00
T00614,CUST0126,97.36,2021-01-26 13:00:00
T00615,CUST0118,5.52,2021-01-26 14:00:00
T00616,CUST0048,29.83,2021-01-26 15:00:00
T00617,CUST0089,16.92,2021-01-26 16:00:00
T00618,CUST0488,5.53,2021-01-26 17:00:00
T00619,CUST0237,72.09,2021-01-26 18:00:00
T00620,CUST0373,35.75,2021-01-26 19:00:00
T00621,CUST0385,40.68,2021-01-26 20:00:00
T00622,CUST0272,26.49,2021-01-26 21:00:00
T00623,CUST0189,30.84,2021-01-26 22:00:00
T00624,CUST0487,6.17,2021-01-26 23:00:00
T00625,CUST0192,55.88,2021-01-27 00:00:00
T00626,CUST0447,28.32,2021-01-27 01:00:00
T00627,CUST0069,84.85,2021-01-27 02:00:00
T00628,CUST0278,10.93,2021-01-27 03:00:00
T00629,CUST0349,11.47,2021-01-27 04:00:00
T00630,CUST0247,51.89,2021-01-27 05:00:00
T00631,CUST0451,93.54,2021-01-27 06:00:00
T00632,CUST0076,31.95,2021-01-27 07:00:00
T00633,CUST0154,64.91,2021-01-27 08:00:00
T00634,CUST0144,365.41,2021-01-27 09:00:00
T00635,CUST0435,231.6,2021-01-27 10:00:00
T00636,CUST0485,68.19,2021-01-27 11:00:00
T00637,CUST0086,67.27,2021-01-27 12:00:00
T00638,CUST0185,14.23,2021-01-27 13:00:00
T00639,CUST0285,89.65,2021-01-27 14:00:00
T00640,CUST0462,25.97,2021-01-27 15:00:00
T00641,CUST0220,163.5,2021-01-27 16:00:00
T00642,CUST0069,4.25,2021-01-27 17:00:00
T00643,CUST0047,28.62,2021-01-27 18:00:00
T00644,CUST0497,40.58,2021-01-27 19:00:00
T00645,CUST0094,25.97,2021-01-27 20:00:00
T00646,CUST0238,11.82,2021-01-27 21:00:00
T00647,CUST0446,44.95,2021-01-27 22:00:00
T00648,CUST0500,70.51,2021-01-27 23:00:00
T00649,CUST0453,51.76,2021-01-28 00:00:00
T00650,CUST0204,13.36,2021-01-28 01:00:00
T00651,CUST0400,65.77,2021-01-28 02:00:00
T00652,CUST0218,14.85,2021-01-28 03:00:00
T00653,CUST0474,9.63,2021-01-28 04:00:00
T00654,CUST0432,58.67,2021-01-28 05:00:00
T00655,CUST0341,92.51,2021-01-28 06:00:00
T00656,CUST0039,32.84,2021-01-28 07:00:00
T00657,CUST0100,37.9,2021-01-28 08:00:00
T00658,CUST0289,18.03,2021-01-28 09:00:00
T00659,CUST0254,34.12,2021-01-28 10:00:00
T00660,CUST0222,7.08,2021-01-28 11:00:00
T00661,CUST0357,155.99,2021-01-28 12:00:00
T00662,CUST0023,80.56,2021-01-28 13:00:00
T00663,CUST0250,55.13,2021-01-28 14:00:00
T00664,CUST0010,38.63,2021-01-28 15:00:00
T00665,CUST0246,78.55,2021-01-28 16:00:00
T00666,CUST0325,34.14,2021-01-28 17:00:00
T00667,CUST0100,17.83,2021-01-28 18:00:00
T00668,CUST0290,8.74,2021-01-28 19:00:00
T00669,CUST0180,52.15,2021-01-28 20:00:00
T00670,CUST0223,132.55,2021-01-28 21:00:00
T00671,CUST0394,8.34,2021-01-28 22:00:00
T00672,CUST0250,9.92,2021-01-28 23:00:00
T00673,CUST0147,28.42,2021-01-29 00:00:00
T00674,CUST0442,82.23,2021-01-29 01:00:00
T00675,CUST0096,17.4,2021-01-29 02:00:00
T00676,CUST0257,14.65,2021-01-29 03:00:00
T00677,CUST0325,48.37,2021-01-29 04:00:00
T00678,CUST0493,38.35,2021-01-29 05:00:00
T00679,CUST0004,3.11,2021-01-29 06:00:00
T00680,CUST0016,4.25,2021-01-29 07:00:00
T00681,CUST0280,51.5,2021-01-29 08:00:00
T00682,CUST0336,31.29,2021-01-29 09:00:00
T00683,CUST0247,176.98,2021-01-29 10:00:00
T00684,CUST0258,56.74,2021-01-29 11:00:00
T00685,CUST0497,0.51,2021-01-29 12:00:00
T00686,CUST0476,32.79,2021-01-29 13:00:00
T00687,CUST0384,26.76,2021-01-29 14:00:00
T00688,CUST0160,5.64,2021-01-29 15:00:00
T00689,CUST0475,128.33,2021-01-29 16:00:00
T00690,CUST0340,81.74,2021-01-29 17:00:00
T00691,CUST0152,13.07,2021-01-29 18:00:00
T00692,CUST0396,14.78,2021-01-29 19:00:00
T00693,CUST0178,1.63,2021-01-29 20:00:00
T00694,CUST0163,17.6,2021-01-29 21:00:00
T00695,CUST0380,43.93,2021-01-29 22:00:00
T00696,CUST0033,27.31,2021-01-29 23:00:00
T00697,CUST0417,174.1,2021-01-30 00:00:00
T00698,CUST0445,2.89,2021-01-30 01:00:00
T00699,CUST0179,44.75,2021-01-30 02:00:00
T00700,CUST0427,97.71,2021-01-30 03:00:00
T00701,CUST0101,32.77,2021-01-30 04:00:00
T00702,CUST0268,0.15,2021-01-30 05:00:00
T00703,CUST0323,13.91,2021-01-30 06:00:00
T00704,CUST0065,19.56,2021-01-30 07:00:00
T00705,CUST0417,169.06,2021-01-30 08:00:00
T00706,CUST0168,121.39,2021-01-30 09:00:00
T00707,CUST0330,148.96,2021-01-30 10:00:00
T00708,CUST0043,87.37,2021-01-30 11:00:00
T00709,CUST0044,21.67,2021-01-30 12:00:00
T00710,CUST0285,118.16,2021-01-30 13:00:00
T00711,CUST0397,200.0,2021-01-30 14:00:00
T00712,CUST0012,21.54,2021-01-30 15:00:00
T00713,CUST0095,15.09,2021-01-30 16:00:00
T00714,CUST0302,39.58,2021-01-30 17:00:00
T00715,CUST0386,10.36,2021-01-30 18:00:00
T00716,CUST0253,1.66,2021-01-30 19:00:00
T00717,CUST0499,145.78,2021-01-30 20:00:00
T00718,CUST0242,130.01,2021-01-30 21:00:00
T00719,CUST0035,8.88,2021-01-30 22:00:00
T00720,CUST0215,26.19,2021-01-30 23:00:00
T00721,CUST0337,88.9,2021-01-31 00:00:00
T00722,CUST0090,54.09,2021-01-31 01:00:00
T00723,CUST0264,25.11,2021-01-31 02:00:00
T00724,CUST0093,68.16,2021-01-31 03:00:00
T00725,CUST0410,113.67,2021-01-31 04:00:00
T00726,CUST0458,130.29,2021-01-31 05:00:00
T00727,CUST0090,23.81,2021-01-31 06:00:00
T00728,CUST0418,9.53,2021-01-31 07:00:00
T00729,CUST0115,122.0,2021-01-31 08:00:00
T00730,CUST0105,4.86,2021-01-31 09:00:00
T00731,CUST0391,63.95,2021-01-31 10:00:00
T00732,CUST0196,7.57,2021-01-31 11:00:00
T00733,CUST0314,24.66,2021-01-31 12:00:00
T00734,CUST0114,26.51,2021-01-31 13:00:00
T00735,CUST0493,8.64,2021-01-31 14:00:00
T00736,CUST0075,127.99,2021-01-31 15:00:00
T00737,CUST0413,0.13,2021-01-31 16:00:00
T00738,CUST0376,112.13,2021-01-31 17:00:00
T00739,CUST0420,107.63,2021-01-31 18:00:00
T00740,CUST0217,19.06,2021-01-31 19:00:00
T00741,CUST0277,60.92,2021-01-31 20:00:00
T00742,CUST0249,14.57,2021-01-31 21:00:00
T00743,CUST0164,71.1,2021-01-31 22:00:00
T00744,CUST0394,41.18,2021-01-31 23:00:00
T00745,CUST0357,17.85,2021-02-01 00:00:00
T00746,CUST0457,25.56,2021-02-01 01:00:00
T00747,CUST0408,58.54,2021-02-01 02:00:00
T00748,CUST0192,118.27,2021-02-01 03:00:00
T00749,CUST0227,7.0,2021-02-01 04:00:00
T00750,CUST0177,42.36,2021-02-01 05:00:00
T00751,CUST0099,14.63,2021-02-01 06:00:00
T00752,CUST0496,80.82,2021-02-01 07:00:00
T00753,CUST0036,3.64,2021-02-01 08:00:00
T00754,CUST0466,58.39,2021-02-01 09:00:00
T00755,CUST0497,9.62,2021-02-01 10:00:00
T00756,CUST0487,45.36,2021-02-01 11:00:00
T00757,CUST0096,90.3,2021-02-01 12:00:00
T00758,CUST0152,70.34,2021-02-01 13:00:00
T00759,CUST0151,69.91,2021-02-01 14:00:00
T00760,CUST0190,36.47,2021-02-01 15:00:00
T00761,CUST0224,110.7,2021-02-01 16:00:00
T00762,CUST0037,44.35,2021-02-01 17:00:00
T00763,CUST0268,124.76,2021-02-01 18:00:00
T00764,CUST0369,39.54,2021-02-01 19:00:00
T00765,CUST0183,35.26,2021-02-01 20:00:00
T00766,CUST0013,12.57,2021-02-01 21:00:00
T00767,CUST0279,39.35,2021-02-01 22:00:00
T00768,CUST0217,7.58,2021-02-01 23:00:00
T00769,CUST0355,101.89,2021-02-02 00:00:00
T00770,CUST0361,56.33,2021-02-02 01:00:00
T00771,CUST0286,252.85,2021-02-02 02:00:00
T00772,CUST0273,4.83,2021-02-02 03:00:00
T00773,CUST0369,13.77,2021-02-02 04:00:00
T00774,CUST0062,104.84,2021-02-02 05:00:00
T00775,CUST0084,25.15,2021-02-02 06:00:00
T00776,CUST0368,31.4,2021-02-02 07:00:00
T00777,CUST0217,98.54,2021-02-02 08:00:00
T00778,CUST0342,36.89,2021-02-02 09:00:00
T00779,CUST0397,10.75,2021-02-02 10:00:00
T00780,CUST0187,111.3,2021-02-02 11:00:00
T00781,CUST0019,1.58,2021-02-02 12:00:00
T00782,CUST0177,112.88,2021-02-02 13:00:00
T00783,CUST0100,2.59,2021-02-02 14:00:00
T00784,CUST0396,54.81,2021-02-02 15:00:00
T00785,CUST0445,3.72,2021-02-02 16:00:00
T00786,CUST0233,61.25,2021-02-02 17:00:00
T00787,CUST0403,1.73,2021-02-02 18:00:00
T00788,CUST0076,92.4,2021-02-02 19:00:00
T00789,CUST0265,31.36,2021-02-02 20:00:00
T00790,CUST0455,4.91,2021-02-02 21:00:00
T00791,CUST0284,61.35,2021-02-02 22:00:00
T00792,CUST0206,33.6,2021-02-02 23:00:00
T00793,CUST0223,10.59,2021-02-03 00:00:00
T00794,CUST0384,0.79,2021-02-03 01:00:00
T00795,CUST0052,27.06,2021-02-03 02:00:00
T00796,CUST0339,4.48,2021-02-03 03:00:00
T00797,CUST0367,4.95,2021-02-03 04:00:00
T00798,CUST0144,15.55,2021-02-03 05:00:00
T00799,CUST0373,49.77,2021-02-03 06:00:00
T00800,CUST0069,37.74,2021-02-03 07:00:00
T00801,CUST0099,3.57,2021-02-03 08:00:00
T00802,CUST0396,172.78,2021-02-03 09:00:00
T00803,CUST0025,109.09,2021-02-03 10:00:00
T00804,CUST0436,15.0,2021-02-03 11:00:00
T00805,CUST0379,6.52,2021-02-03 12:00:00
T00806,CUST0469,142.71,2021-02-03 13:00:00
T00807,CUST0484,30.92,2021-02-03 14:00:00
T00808,CUST0053,18.64,2021-02-03 15:00:00
T00809,CUST0151,33.7,2021-02-03 16:00:00
T00810,CUST0144,74.08,2021-02-03 17:00:00
T00811,CUST0057,9.22,2021-02-03 18:00:00
T00812,CUST0039,72.94,2021-02-03 19:00:00
T00813,CUST0109,69.2,2021-02-03 20:00:00
T00814,CUST0181,38.76,2021-02-03 21:00:00
T00815,CUST0042,100.44,2021-02-03 22:00:00
T00816,CUST0186,7.09,2021-02-03 23:00:00
T00817,CUST0423,45.25,2021-02-04 00:00:00
T00818,CUST0398,29.83,2021-02-04 01:00:00
T00819,CUST0223,27.43,2021-02-04 02:00:00
T00820,CUST0122,14.56,2021-02-04 03:00:00
T00821,CUST0133,23.28,2021-02-04 04:00:00
T00822,CUST0163,5.72,2021-02-04 05:00:00
T00823,CUST0215,14.49,2021-02-04 06:00:00
T00824,CUST0221,15.87,2021-02-04 07:00:00
T00825,CUST0235,63.77,2021-02-04 08:00:00
T00826,CUST0331,2.49,2021-02-04 09:00:00
T00827,CUST0146,52.66,2021-02-04 10:00:00
T00828,CUST0239,12.51,2021-02-04 11:00:00
T00829,CUST0076,4.27,2021-02-04 12:00:00
T00830,CUST0009,17.89,2021-02-04 13:00:00
T00831,CUST0074,12.71,2021-02-04 14:00:00
T00832,CUST0442,40.15,2021-02-04 15:00:00
T00833,CUST0492,22.11,2021-02-04 16:00:00
T00834,CUST0401,169.06,2021-02-04 17:00:00
T00835,CUST0253,165.59,2021-02-04 18:00:00
T00836,CUST0230,29.32,2021-02-04 19:00:00
T00837,CUST0007,79.26,2021-02-04 20:00:00
T00838,CUST0174,0.67,2021-02-04 21:00:00
T00839,CUST0141,39.68,2021-02-04 22:00:00
T00840,CUST0168,67.99,2021-02-04 23:00:00
T00841,CUST0170,12.23,2021-02-05 00:00:00
T00842,CUST0393,3.16,2021-02-05 01:00:00
T00843,CUST0434,8.48,2021-02-05 02:00:00
T00844,CUST0283,29.16,2021-02-05 03:00:00
T00845,CUST0122,35.3,2021-02-05 04:00:00
T00846,CUST0194,23.97,2021-02-05 05:00:00
T00847,CUST0005,28.99,2021-02-05 06:00:00
T00848,CUST0029,31.77,2021-02-05 07:00:00
T00849,CUST0165,73.36,2021-02-05 08:00:00
T00850,CUST0422,5.56,2021-02-05 09:00:00
T00851,CUST0339,73.26,2021-02-05 10:00:00
T00852,CUST0136,58.34,2021-02-05 11:00:00
T00853,CUST0496,67.67,2021-02-05 12:00:00
T00854,CUST0365,66.3,2021-02-05 13:00:00
T00855,CUST0321,31.8,2021-02-05 14:00:00
T00856,CUST0342,11.87,2021-02-05 15:00:00
T00857,CUST0500,38.46,2021-02-05 16:00:00
T00858,CUST0145,158.48,2021-02-05 17:00:00
T00859,CUST0327,44.4,2021-02-05 18:00:00
T00860,CUST0217,0.56,2021-02-05 19:00:00
T00861,CUST0301,3.08,2021-02-05 20:00:00
T00862,CUST0132,247.13,2021-02-05 21:00:00
T00863,CUST0292,3.73,2021-02-05 22:00:00
T00864,CUST0070,2.36,2021-02-05 23:00:00
T00865,CUST0252,21.77,2021-02-06 00:00:00
T00866,CUST0415,174.2,2021-02-06 01:00:00
T00867,CUST0275,19.19,2021-02-06 02:00:00
T00868,CUST0445,26.37,2021-02-06 03:00:00
T00869,CUST0364,50.27,2021-02-06 04:00:00
T00870,CUST0182,1.22,2021-02-06 05:00:00
T00871,CUST0167,114.02,2021-02-06 06:00:00
T00872,CUST0091,36.64,2021-02-06 07:00:00
T00873,CUST0202,31.44,2021-02-06 08:00:00
T00874,CUST0346,98.57,2021-02-06 09:00:00
T00875,CUST0019,152.96,2021-02-06 10:00:00
T00876,CUST0039,27.53,2021-02-06 11:00:00
T00877,CUST0126,9.46,2021-02-06 12:00:00
T00878,CUST0451,84.56,2021-02-06 13:00:00
T00879,CUST0173,25.81,2021-02-06 14:00:00
T00880,CUST0141,137.09,2021-02-06 15:00:00
T00881,CUST0242,149.69,2021-02-06 16:00:00
T00882,CUST0220,6.1,2021-02-06 17:00:00
T00883,CUST0126,156.81,2021-02-06 18:00:00
T00884,CUST0058,22.96,2021-02-06 19:00:00
T00885,CUST0148,51.96,2021-02-06 20:00:00
T00886,CUST0476,1.77,2021-02-06 21:00:00
T00887,CUST0456,109.86,2021-02-06 22:00:00
T00888,CUST0317,51.3,2021-02-06 23:00:00
T00889,CUST0383,51.58,2021-02-07 00:00:00
T00890,CUST0361,116.23,2021-02-07 01:00:00
T00891,CUST0423,35.5,2021-02-07 02:00:00
T00892,CUST0001,26.43,2021-02-07 03:00:00
T00893,CUST0387,100.54,2021-02-07 04:00:00
T00894,CUST0461,67.82,2021-02-07 05:00:00
T00895,CUST0348,148.77,2021-02-07 06:00:00
T00896,CUST0190,140.77,2021-02-07 07:00:00
T00897,CUST0191,24.09,2021-02-07 08:00:00
T00898,CUST0369,29.62,2021-02-07 09:00:00
T00899,CUST0409,14.78,2021-02-07 10:00:00
T00900,CUST0312,54.04,2021-02-07 11:00:00
T00901,CUST0417,22.67,2021-02-07 12:00:00
T00902,CUST0422,77.11,2021-02-07 13:00:00
T00903,CUST0117,6.48,2021-02-07 14:00:00
T00904,CUST0134,6.19,2021-02-07 15:00:00
T00905,CUST0058,11.44,2021-02-07 16:00:00
T00906,CUST0044,4.4,2021-02-07 17:00:00
T00907,CUST0173,48.38,2021-02-07 18:00:00
T00908,CUST0160,7.97,2021-02-07 19:00:00
T00909,CUST0173,8.72,2021-02-07 20:00:00
T00910,CUST0317,0.72,2021-02-07 21:00:00
T00911,CUST0303,76.18,2021-02-07 22:00:00
T00912,CUST0149,83.64,2021-02-07 23:00:00
T00913,CUST0080,8.84,2021-02-08 00:00:00
T00914,CUST0374,67.26,2021-02-08 01:00:00
T00915,CUST0213,28.42,2021-02-08 02:00:00
T00916,CUST0203,13.7,2021-02-08 03:00:00
T00917,CUST0252,48.56,2021-02-08 04:00:00
T00918,CUST0229,9.83,2021-02-08 05:00:00
T00919,CUST0164,70.71,2021-02-08 06:00:00
T00920,CUST0227,2.44,2021-02-08 07:00:00
T00921,CUST0147,159.87,2021-02-08 08:00:00
T00922,CUST0020,3.73,2021-02-08 09:00:00
T00923,CUST0441,43.31,2021-02-08 10:00:00
T00924,CUST0402,116.24,2021-02-08 11:00:00
T00925,CUST0047,0.6,2021-02-08 12:00:00
T00926,CUST0233,34.51,2021-02-08 13:00:00
T00927,CUST0305,21.54,2021-02-08 14:00:00
T00928,CUST0014,43.41,2021-02-08 15:00:00
T00929,CUST0143,12.77,2021-02-08 16:00:00
T00930,CUST0415,3.36,2021-02-08 17:00:00
T00931,CUST0001,49.17,2021-02-08 18:00:00
T00932,CUST0373,26.97,2021-02-08 19:00:00
T00933,CUST0054,48.71,2021-02-08 20:00:00
T00934,CUST0374,11.82,2021-02-08 21:00:00
T00935,CUST0259,20.68,2021-02-08 22:00:00
T00936,CUST0144,41.24,2021-02-08 23:00:00
T00937,CUST0471,44.96,2021-02-09 00:00:00
T00938,CUST0441,23.29,2021-02-09 01:00:00
T00939,CUST0459,16.43,2021-02-09 02:00:00
T00940,CUST0012,15.99,2021-02-09 03:00:00
T00941,CUST0330,9.6,2021-02-09 04:00:00
T00942,CUST0224,19.68,2021-02-09 05:00:00
T00943,CUST0272,11.12,2021-02-09 06:00:00
T00944,CUST0456,50.23,2021-02-09 07:00:00
T00945,CUST0358,42.09,2021-02-09 08:00:00
T00946,CUST0460,24.11,2021-02-09 09:00:00
T00947,CUST0408,19.71,2021-02-09 10:00:00
T00948,CUST0156,13.57,2021-02-09 11:00:00
T00949,CUST0373,38.34,2021-02-09 12:00:00
T00950,CUST0008,125.61,2021-02-09 13:00:00
T00951,CUST0122,57.87,2021-02-09 14:00:00
T00952,CUST0348,68.21,2021-02-09 15:00:00
T00953,CUST0164,89.9,2021-02-09 16:00:00
T00954,CUST0090,21.67,2021-02-09 17:00:00
T00955,CUST0136,3.25,2021-02-09 18:00:00
T00956,CUST0186,48.72,2021-02-09 19:00:00
T00957,CUST0316,10.45,2021-02-09 20:00:00
T00958,CUST0178,42.09,2021-02-09 21:00:00
T00959,CUST0028,67.26,2021-02-09 22:00:00
T00960,CUST0220,76.54,2021-02-09 23:00:00
T00961,CUST0357,17.97,2021-02-10 00:00:00
T00962,CUST0041,35.92,2021-02-10 01:00:00
T00963,CUST0228,48.51,2021-02-10 02:00:00
T00964,CUST0192,85.6,2021-02-10 03:00:00
T00965,CUST0411,71.65,2021-02-10 04:00:00
T00966,CUST0447,221.04,2021-02-10 05:00:00
T00967,CUST0145,0.41,2021-02-10 06:00:00
T00968,CUST0201,28.77,2021-02-10 07:00:00
T00969,CUST0417,14.79,2021-02-10 08:00:00
T00970,CUST0212,6.39,2021-02-10 09:00:00
T00971,CUST0461,121.25,2021-02-10 10:00:00
T00972,CUST0220,309.79,2021-02-10 11:00:00
T00973,CUST0240,9.96,2021-02-10 12:00:00
T00974,CUST0413,1.96,2021-02-10 13:00:00
T00975,CUST0397,16.08,2021-02-10 14:00:00
T00976,CUST0046,90.05,2021-02-10 15:00:00
T00977,CUST0035,17.4,2021-02-10 16:00:00
T00978,CUST0253,2.93,2021-02-10 17:00:00
T00979,CUST0390,2.7,2021-02-10 18:00:00
T00980,CUST0082,27.88,2021-02-10 19:00:00
T00981,CUST0371,134.28,2021-02-10 20:00:00
T00982,CUST0256,16.84,2021-02-10 21:00:00
T00983,CUST0197,27.86,2021-02-10 22:00:00
T00984,CUST0303,5.38,2021-02-10 23:00:00
T00985,CUST0409,34.02,2021-02-11 00:00:00
T00986,CUST0450,59.63,2021-02-11 01:00:00
T00987,CUST0010,15.81,2021-02-11 02:00:00
T00988,CUST0312,17.6,2021-02-11 03:00:00
T00989,CUST0286,92.25,2021-02-11 04:00:00
T00990,CUST0242,0.52,2021-02-11 05:00:00
T00991,CUST0251,50.59,2021-02-11 06:00:00
T00992,CUST0365,25.03,2021-02-11 07:00:00
T00993,CUST0005,17.72,2021-02-11 08:00:00
T00994,CUST0119,53.59,2021-02-11 09:00:00
T00995,CUST0289,89.99,2021-02-11 10:00:00
T00996,CUST0374,40.87,2021-02-11 11:00:00
T00997,CUST0065,1.58,2021-02-11 12:00:00
T00998,CUST0146,30.94,2021-02-11 13:00:00
T00999,CUST0224,31.07,2021-02-11 14:00:00
T01000,CUST0239,39.24,2021-02-11 15:00:00
T01001,CUST0177,55.58,2021-02-11 16:00:00
T01002,CUST0267,0.98,2021-02-11 17:00:00
T01003,CUST0341,34.86,2021-02-11 18:00:00
T01004,CUST0282,44.37,2021-02-11 19:00:00
T01005,CUST0063,21.03,2021-02-11 20:00:00
T01006,CUST0217,55.19,2021-02-11 21:00:00
T01007,CUST0342,12.95,2021-02-11 22:00:00
T01008,CUST0315,19.09,2021-02-11 23:00:00
T01009,CUST0283,164.51,2021-02-12 00:00:00
T01010,CUST0177,21.39,2021-02-12 01:00:00
T01011,CUST0461,21.27,2021-02-12 02:00:00
T01012,CUST0417,45.28,2021-02-12 03:00:00
T01013,CUST0098,176.98,2021-02-12 04:00:00
T01014,CUST0105,203.96,2021-02-12 05:00:00
T01015,CUST0099,43.33,2021-02-12 06:00:00
T01016,CUST0385,0.05,2021-02-12 07:00:00
T01017,CUST0405,115.46,2021-02-12 08:00:00
T01018,CUST0496,42.23,2021-02-12 09:00:00
T01019,CUST0311,22.79,2021-02-12 10:00:00
T01020,CUST0006,88.36,2021-02-12 11:00:00
T01021,CUST0476,25.53,2021-02-12 12:00:00
T01022,CUST0465,1.73,2021-02-12 13:00:00
T01023,CUST0197,86.04,2021-02-12 14:00:00
T01024,CUST0351,39.47,2021-02-12 15:00:00
T01025,CUST0133,20.64,2021-02-12 16:00:00
T01026,CUST0358,14.44,2021-02-12 17:00:00
T01027,CUST0259,45.05,2021-02-12 18:00:00
T01028,CUST0437,11.66,2021-02-12 19:00:00
T01029,CUST0023,19.57,2021-02-12 20:00:00
T01030,CUST0485,50.6,2021-02-12 21:00:00
T01031,CUST0053,106.66,2021-02-12 22:00:00
T01032,CUST0165,38.06,2021-02-12 23:00:00
T01033,CUST0202,71.17,2021-02-13 00:00:00
T01034,CUST0458,72.0,2021-02-13 01:00:00
